file,filename,universe,mode,status,n_fields,n_pv_fields,n_quarterly,n_annual,field_valid,all_fields_valid,has_universe_gate,has_financial_gate,has_liquidity_gate,has_pos_denominator,has_positions_api,n_feat_ops,n_op_ops,feat_ops,op_ops,train_sharpe,test_sharpe,train_cagr,test_cagr,cagr,sharpe,profit_factor,max_drawdown
vn_mid_cap/cross_sectional/VnMidCsEnterpriseEarningsYieldRobust.py,VnMidCsEnterpriseEarningsYieldRobust.py,VN-MID-CAP,cross_sectional,SIMULATED,8,4,7,1,yes,True,0,0,1,1,1,5,2,"amihud_illiquidity_panel,ema_panel,natr_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.596668014056295,0.12904118006956541,0.36318045152786094,0.009246980761244084,0.2165975649521401,1.1743995704591548,1.3151826221672147,-0.16530389305149962
vn_mid_cap/cross_sectional/VnMidCsFcfCoveredDividend.py,VnMidCsFcfCoveredDividend.py,VN-MID-CAP,cross_sectional,SIMULATED,4,1,0,4,yes,True,0,0,0,1,1,1,2,safe_divide_panel,"portfolio_weights_panel,zscore_cs_panel",1.7574170408575445,0.35708717690756103,0.1595956218603778,0.025488395054085844,0.10060665775806377,1.1319467062568136,1.2068316569570752,-0.18940039592903868
vn_mid_cap/cross_sectional/VnMidCsFcfCoveredDividendNonFin.py,VnMidCsFcfCoveredDividendNonFin.py,VN-MID-CAP,cross_sectional,SIMULATED,9,1,0,9,yes,True,0,0,0,1,1,1,2,safe_divide_panel,"portfolio_weights_panel,zscore_cs_panel",0.602668723075689,0.6357414484122801,0.06936173292158809,0.06646405640384923,0.06640760450690464,0.5994725215223575,1.1049854280163285,-0.2370192700921292
vn_mid_cap/cross_sectional/VnMidCsFcfCoveredDividendWide.py,VnMidCsFcfCoveredDividendWide.py,VN-MID-CAP,cross_sectional,,4,1,0,4,yes,True,0,0,0,1,1,1,2,safe_divide_panel,"portfolio_weights_panel,zscore_cs_panel",,,,,,,,
vn_mid_cap/cross_sectional/VnMidCsFinancialNetPayout.py,VnMidCsFinancialNetPayout.py,VN-MID-CAP,cross_sectional,SIMULATED,9,1,0,9,yes,True,0,0,0,1,1,2,2,"ema_panel,safe_divide_panel","portfolio_weights_panel,zscore_cs_panel",1.2746772274852203,0.7323060246337919,0.12983810443220078,0.039960889145700396,0.09664463754155794,1.1049666048981077,1.2197498298013747,-0.151028722932944
vn_mid_cap/cross_sectional/VnMidCsFinancialProbe.py,VnMidCsFinancialProbe.py,VN-MID-CAP,cross_sectional,SIMULATED,9,1,0,9,yes,True,0,0,0,1,1,2,2,"ema_panel,safe_divide_panel","portfolio_weights_panel,zscore_cs_panel",1.2746772274852203,0.7323060246337919,0.12983810443220078,0.039960889145700396,0.09664463754155794,1.1049666048981077,1.2197498298013747,-0.151028722932944
vn_mid_cap/cross_sectional/VnMidCsIdiosyncraticMomentum.py,VnMidCsIdiosyncraticMomentum.py,VN-MID-CAP,cross_sectional,SIMULATED,3,2,3,0,yes,True,0,0,1,1,1,5,2,"ema_panel,returns_panel,rolling_sum_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.8368516365506609,0.1671148999529468,0.390520792554357,0.01292991915802233,0.220485704084316,1.2086773899460654,1.3107849620946304,-0.21095550299561516
vn_mid_cap/cross_sectional/VnMidCsInternallyFundedCapex.py,VnMidCsInternallyFundedCapex.py,VN-MID-CAP,cross_sectional,SIMULATED,6,0,0,6,yes,True,0,0,0,1,1,1,2,safe_divide_panel,"portfolio_weights_panel,zscore_cs_panel",-0.6599820925960374,-1.725141169310712,-0.050896031278698795,-0.10341674111578303,-0.07447297182572221,-0.9945255613431785,0.8521340643715527,-0.3485793998074065
vn_mid_cap/cross_sectional/VnMidCsInternallyFundedInvestment.py,VnMidCsInternallyFundedInvestment.py,VN-MID-CAP,cross_sectional,SIMULATED,8,2,3,5,yes,True,0,0,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.9425878879702583,0.21747803349861192,0.4130228666693707,0.01644762456940163,0.23796310754091365,1.3094546982372535,1.3362183048132157,-0.21092206535912217
vn_mid_cap/cross_sectional/VnMidCsNetLiquidBuffer.py,VnMidCsNetLiquidBuffer.py,VN-MID-CAP,cross_sectional,SIMULATED,5,0,5,0,yes,True,0,0,0,1,1,1,2,safe_divide_panel,"portfolio_weights_panel,zscore_cs_panel",-0.03200939554184058,0.36729822605627455,-0.002185447881146385,0.016804035831986308,0.0034564131810466137,0.057734761498497704,1.014561883561922,-0.1459546767194959
vn_mid_cap/cross_sectional/VnMidCsNetPayoutPersistence.py,VnMidCsNetPayoutPersistence.py,VN-MID-CAP,cross_sectional,SIMULATED,4,1,0,4,yes,True,0,0,0,1,1,2,2,"ema_panel,safe_divide_panel","portfolio_weights_panel,zscore_cs_panel",1.6461937944923313,-0.11309277844191137,0.11530913658439212,-0.005885824735960443,0.09202109171152739,1.38137558194807,1.2683707810795861,-0.059428151553932884
vn_mid_cap/cross_sectional/VnMidCsNetPayoutPersistenceNonFin.py,VnMidCsNetPayoutPersistenceNonFin.py,VN-MID-CAP,cross_sectional,SIMULATED,9,1,0,9,yes,True,0,0,0,1,1,2,2,"ema_panel,safe_divide_panel","portfolio_weights_panel,zscore_cs_panel",1.189005828128903,-0.7838850837976498,0.09191244275540278,-0.052995260374930964,0.08925688601992388,1.040964451054401,1.1958229861580956,-0.09112419473856892
vn_mid_cap/cross_sectional/VnMidCsNetPayoutPersistenceWide.py,VnMidCsNetPayoutPersistenceWide.py,VN-MID-CAP,cross_sectional,,4,1,0,4,yes,True,0,0,0,1,1,2,2,"ema_panel,safe_divide_panel","portfolio_weights_panel,zscore_cs_panel",,,,,,,,
vn_mid_cap/cross_sectional/VnMidCsProjectCommissioning.py,VnMidCsProjectCommissioning.py,VN-MID-CAP,cross_sectional,SIMULATED,7,2,3,4,yes,True,0,0,1,1,1,5,2,"delta_panel,ema_panel,rolling_sum_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.8470452934766926,0.28728147721534175,0.38480769691704975,0.02195454776244743,0.2248848875659133,1.2685672709297984,1.3199369923519335,-0.21523125755196892
vn_mid_cap/cross_sectional/VnMidCsRecognitionMigration.py,VnMidCsRecognitionMigration.py,VN-MID-CAP,cross_sectional,SIMULATED,3,2,3,0,yes,True,0,0,1,1,1,5,2,"amihud_illiquidity_panel,ema_panel,rolling_value_panel,rolling_zscore_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.851428489062645,0.22821497827023898,0.3899269362689399,0.017045061527703798,0.22311704860170622,1.2379111018861848,1.31781222144188,-0.20854248653017815
vn_mid_cap/cross_sectional/VnMidCsRoERank.py,VnMidCsRoERank.py,VN-MID-CAP,cross_sectional,METRICS_TIMEOUT,2,1,2,0,yes,True,0,0,0,1,1,1,1,safe_divide_panel,portfolio_weights_panel,,,,,,,,
vn_mid_cap/cross_sectional/VnMidCsScalingEfficiency.py,VnMidCsScalingEfficiency.py,VN-MID-CAP,cross_sectional,SIMULATED,5,2,3,2,yes,True,0,0,1,1,1,5,2,"delta_panel,ema_panel,rolling_sum_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.8536751987745397,0.27605116713721034,0.3867975407534683,0.02105465841681986,0.22599717035614986,1.273180966715599,1.321649926271851,-0.2141222540769574
vn_mid_cap/cross_sectional/VnMidCsShareholderYield.py,VnMidCsShareholderYield.py,VN-MID-CAP,cross_sectional,SIMULATED,6,1,0,6,yes,True,0,0,0,1,1,1,3,safe_divide_panel,"portfolio_weights_panel,rank_cs_panel,zscore_cs_panel",0.3325046661974721,-0.4198021204640489,0.024736640524471998,-0.017973210072393164,0.005482112558568675,0.08421957844241268,1.0197790538644473,-0.18312265211821765
vn_mid_cap/cross_sectional/VnMidCsShortTermRefinance.py,VnMidCsShortTermRefinance.py,VN-MID-CAP,cross_sectional,SIMULATED,4,0,4,0,yes,True,0,0,0,1,1,1,2,safe_divide_panel,"portfolio_weights_panel,zscore_cs_panel",-0.06596836861937898,-0.26334788176786633,-0.0040895714087207935,-0.012257636142901873,-0.008909484355184016,-0.15654915532172348,0.9798023830697563,-0.1383659068057438
vn_mid_cap/cross_sectional/VnMidCsValueMomentumComposite.py,VnMidCsValueMomentumComposite.py,VN-MID-CAP,cross_sectional,SIMULATED,3,2,3,0,yes,True,0,0,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.6215179755396891,0.08671036505370976,0.3507356514018063,0.006817847990381765,0.2003116781712242,1.0891240566266094,1.2734730624478772,-0.2397840992709318
vn_small_cap/cross_sectional/VnSmallCsAntiDilution.py,VnSmallCsAntiDilution.py,VN-SMALL-CAP,cross_sectional,SIMULATED,3,0,0,3,yes,True,0,0,0,1,1,2,3,"delta_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel,zscore_cs_panel",0.5923688677312875,-0.245431635565266,0.02869177880508822,-0.008735660698762082,0.012174812789605971,0.2726694800829466,1.049274445641645,-0.06240778559151361
vn_small_cap/cross_sectional/VnSmallCsAssetGrowthNeutral.py,VnSmallCsAssetGrowthNeutral.py,VN-SMALL-CAP,cross_sectional,SIMULATED,2,0,0,2,yes,True,0,0,0,1,1,3,3,"delta_panel,ema_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel,zscore_cs_panel",0.059149940629751784,1.5966863191546288,0.0031383698346487687,0.07114334236644893,0.02864035519812802,0.5718228676627365,1.0946603720193324,-0.1756362964163244
vn_small_cap/cross_sectional/VnSmallCsAssetGrowthNeutralLoose.py,VnSmallCsAssetGrowthNeutralLoose.py,VN-SMALL-CAP,cross_sectional,SIMULATED,2,0,0,2,yes,True,0,0,0,1,1,3,3,"delta_panel,ema_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel,zscore_cs_panel",0.21484316093194203,1.2647396756725466,0.010745206993255207,0.044144316187882726,0.018379888889536122,0.4108132517103946,1.0713554094474285,-0.1723831802320066
vn_small_cap/cross_sectional/VnSmallCsAssetProfitabilityBaseline.py,VnSmallCsAssetProfitabilityBaseline.py,VN-SMALL-CAP,cross_sectional,SIMULATED,2,2,2,0,yes,True,0,0,0,1,1,1,1,safe_divide_panel,portfolio_weights_panel,0.9340422953706071,1.3713630571777584,0.061533173096555815,0.06446693931054082,0.06018968303413996,1.035016840891241,1.182324150475268,-0.18680018906698848
vn_small_cap/cross_sectional/VnSmallCsCapitalProductivity.py,VnSmallCsCapitalProductivity.py,VN-SMALL-CAP,cross_sectional,SIMULATED,11,2,11,0,yes,True,0,1,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.9690696919455974,0.476853913287607,0.5069046622609872,0.052033571396473244,0.3115748217015011,1.4345581172814206,1.3961407941250665,-0.1506081734213348
vn_small_cap/cross_sectional/VnSmallCsCashConfirmedPatSurprise.py,VnSmallCsCashConfirmedPatSurprise.py,VN-SMALL-CAP,cross_sectional,SIMULATED,3,0,0,3,yes,True,0,0,0,1,1,2,3,"ema_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel,zscore_cs_panel",0.41559179817872155,0.4115216376994472,0.015891378316260862,0.008574800412807226,0.0119795133621996,0.3329729962685504,1.0690602022053766,-0.0990379371594462
vn_small_cap/cross_sectional/VnSmallCsCashConversion.py,VnSmallCsCashConversion.py,VN-SMALL-CAP,cross_sectional,SIMULATED,5,2,3,2,yes,True,0,0,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",0,0,0,0,0,0,0,0
vn_small_cap/cross_sectional/VnSmallCsCashConversionInflection.py,VnSmallCsCashConversionInflection.py,VN-SMALL-CAP,cross_sectional,SIMULATED,3,0,0,3,yes,True,0,0,0,1,1,2,2,"ema_panel,safe_divide_panel","portfolio_weights_panel,zscore_cs_panel",-0.06901553109851762,-0.15286718356889376,-0.0025848295456212256,-0.004368278826578198,0.002080654812085747,0.05905138121254401,1.0124196599616562,-0.05820734989050713
vn_small_cap/cross_sectional/VnSmallCsCfoSurprise.py,VnSmallCsCfoSurprise.py,VN-SMALL-CAP,cross_sectional,SIMULATED,2,0,0,2,yes,True,0,0,0,1,1,2,2,"ema_panel,safe_divide_panel","portfolio_weights_panel,zscore_cs_panel",-0.2709338338231892,0.37410479415250525,-0.012007594552021494,0.008601041662948727,0.01180447857381095,0.28794586516015985,1.057067330890191,-0.11477710730614565
vn_small_cap/cross_sectional/VnSmallCsConservativeAssetGrowth.py,VnSmallCsConservativeAssetGrowth.py,VN-SMALL-CAP,cross_sectional,SIMULATED,4,2,3,1,yes,True,0,0,1,1,1,5,2,"delta_panel,ema_panel,rolling_mean_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.0941622325258638,0.591729237397723,0.5215157598755595,0.07816791251722166,0.3232856383126621,1.4108238741948027,1.4034363444087472,-0.16538358469571313
vn_small_cap/cross_sectional/VnSmallCsCoreProfitability.py,VnSmallCsCoreProfitability.py,VN-SMALL-CAP,cross_sectional,SIMULATED,12,2,12,0,yes,True,0,1,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.056578591923773,0.6601881991737646,0.5166996610125649,0.07287804779722595,0.31769077180978345,1.4958640966122365,1.4175722871356597,-0.1403017935560693
vn_small_cap/cross_sectional/VnSmallCsCostDiscipline.py,VnSmallCsCostDiscipline.py,VN-SMALL-CAP,cross_sectional,SIMULATED,11,2,11,0,yes,True,0,1,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.1630005301885538,0.5882459523419846,0.5595871634354093,0.0664123697961847,0.3393583347125535,1.5139008567348835,1.4383229807493507,-0.11901799798267287
vn_small_cap/cross_sectional/VnSmallCsCurrentLiquidity.py,VnSmallCsCurrentLiquidity.py,VN-SMALL-CAP,cross_sectional,SIMULATED,5,2,3,2,yes,True,0,0,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.81214248109364,0.5896179878718738,0.4379719108426814,0.0799824991672391,0.27964599304387283,1.2647746453672482,1.3448773726640062,-0.20650585119635134
vn_small_cap/cross_sectional/VnSmallCsEarnedToContributed.py,VnSmallCsEarnedToContributed.py,VN-SMALL-CAP,cross_sectional,SIMULATED,3,0,3,0,yes,True,0,0,0,1,1,1,2,safe_divide_panel,"portfolio_weights_panel,zscore_cs_panel",0.046243713522154575,1.0668648765729252,0.002875142445755152,0.046044538197480334,0.018910415129972602,0.35099922135386863,1.0615460323758577,-0.18386941664861145
vn_small_cap/cross_sectional/VnSmallCsEarningsYieldChange.py,VnSmallCsEarningsYieldChange.py,VN-SMALL-CAP,cross_sectional,SIMULATED,9,2,9,0,yes,True,0,1,1,1,1,4,2,"delta_panel,ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.848896238218207,0.5596610905528279,0.45473586098108454,0.06010335148530488,0.2903231190406983,1.4188766491239213,1.376644611187836,-0.16130495534216183
vn_small_cap/cross_sectional/VnSmallCsEpsRank.py,VnSmallCsEpsRank.py,VN-SMALL-CAP,cross_sectional,SIMULATED,1,1,1,0,yes,True,0,0,0,1,1,2,1,"delta_panel,safe_divide_panel",portfolio_weights_panel,-1.8327991941270056,-2.17785393108367,-0.011118516087083696,-0.07417849583099145,-0.036962762308487385,-1.6627254309679205,0.24294082575470274,-0.1715779589957135
vn_small_cap/cross_sectional/VnSmallCsEpsSurpriseDrift.py,VnSmallCsEpsSurpriseDrift.py,VN-SMALL-CAP,cross_sectional,SIMULATED,3,2,3,0,yes,True,0,0,1,1,1,4,2,"delta_panel,ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.0911665482631854,0.5946135827068983,0.5207829530009578,0.07855139168141356,0.3231706365514786,1.4110509027786318,1.4031828925408654,-0.16617332969350407
vn_small_cap/cross_sectional/VnSmallCsFcfCoveredDividend.py,VnSmallCsFcfCoveredDividend.py,VN-SMALL-CAP,cross_sectional,SIMULATED,4,1,0,4,yes,True,0,0,0,1,1,1,2,safe_divide_panel,"portfolio_weights_panel,zscore_cs_panel",1.0941799161992807,1.2511886454340677,0.07604699138871784,0.07241424065479296,0.07253554938953322,1.1217341698653271,1.2010416383951517,-0.15129938993095238
vn_small_cap/cross_sectional/VnSmallCsFcfCoveredDividend2x.py,VnSmallCsFcfCoveredDividend2x.py,VN-SMALL-CAP,cross_sectional,METRICS_TIMEOUT,4,1,0,4,yes,True,0,0,0,1,1,1,2,safe_divide_panel,"portfolio_weights_panel,zscore_cs_panel",,,,,,,,
vn_small_cap/cross_sectional/VnSmallCsFcfCoveredDividendNonFin.py,VnSmallCsFcfCoveredDividendNonFin.py,VN-SMALL-CAP,cross_sectional,SIMULATED,9,1,0,9,yes,True,0,0,0,1,1,1,2,safe_divide_panel,"portfolio_weights_panel,zscore_cs_panel",0,0,0,0,0,0,0,0
vn_small_cap/cross_sectional/VnSmallCsFinancialNetPayout.py,VnSmallCsFinancialNetPayout.py,VN-SMALL-CAP,cross_sectional,SIMULATED,9,1,0,9,yes,True,0,0,0,1,1,2,2,"ema_panel,safe_divide_panel","portfolio_weights_panel,zscore_cs_panel",1.4078988036079976,2.376030417729106,0.09761675803565617,0.10183116721643826,0.09682572036503734,1.6233394832799701,1.3015053919694546,-0.10546197852111527
vn_small_cap/cross_sectional/VnSmallCsFinancialNetPayoutBankProbe.py,VnSmallCsFinancialNetPayoutBankProbe.py,VN-SMALL-CAP,cross_sectional,,9,1,0,9,yes,True,0,0,0,1,1,2,2,"ema_panel,safe_divide_panel","portfolio_weights_panel,zscore_cs_panel",,,,,,,,
vn_small_cap/cross_sectional/VnSmallCsFinancialNetPayoutInsuranceProbe.py,VnSmallCsFinancialNetPayoutInsuranceProbe.py,VN-SMALL-CAP,cross_sectional,,7,1,0,7,yes,True,0,0,0,1,1,2,2,"ema_panel,safe_divide_panel","portfolio_weights_panel,zscore_cs_panel",,,,,,,,
vn_small_cap/cross_sectional/VnSmallCsFinancialNetPayoutSecuritiesProbe.py,VnSmallCsFinancialNetPayoutSecuritiesProbe.py,VN-SMALL-CAP,cross_sectional,,9,1,0,9,yes,True,0,0,0,1,1,2,2,"ema_panel,safe_divide_panel","portfolio_weights_panel,zscore_cs_panel",,,,,,,,
vn_small_cap/cross_sectional/VnSmallCsFreeCashFlow.py,VnSmallCsFreeCashFlow.py,VN-SMALL-CAP,cross_sectional,SIMULATED,6,2,3,3,yes,True,0,0,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.7420286677825638,0.31022072427679337,0.5143492010128008,0.043044865720237135,0.28666721847273413,1.0553525003016484,1.3214925391627725,-0.22252466393268888
vn_small_cap/cross_sectional/VnSmallCsFreeSupplierCredit.py,VnSmallCsFreeSupplierCredit.py,VN-SMALL-CAP,cross_sectional,SIMULATED,12,2,12,0,yes,True,0,1,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.041855476135521,0.6110162380711139,0.5317156641219234,0.06717620826463522,0.3207626677940174,1.4620681900873205,1.4164394740240447,-0.1507029230774073
vn_small_cap/cross_sectional/VnSmallCsIdleCipRisk.py,VnSmallCsIdleCipRisk.py,VN-SMALL-CAP,cross_sectional,SIMULATED,10,2,10,0,yes,True,0,1,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.8564899076211827,0.5634977028794437,0.48593914328184495,0.06297500115219146,0.3084022253307912,1.4137906415683725,1.3849663168113577,-0.16247300510439988
vn_small_cap/cross_sectional/VnSmallCsIntangibleBurden.py,VnSmallCsIntangibleBurden.py,VN-SMALL-CAP,cross_sectional,SIMULATED,11,2,11,0,yes,True,0,1,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.9936612604655286,0.7737389391795053,0.4956081841484763,0.08667993527078566,0.3091557328474719,1.4607724453339974,1.4097370517545251,-0.1536829656233959
vn_small_cap/cross_sectional/VnSmallCsInterestCoverage.py,VnSmallCsInterestCoverage.py,VN-SMALL-CAP,cross_sectional,SIMULATED,11,2,11,0,yes,True,0,1,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.2587911680975385,0.7785707722535775,0.58471233759066,0.08949604659767618,0.3517217289269263,1.548000094997776,1.4490315377216887,-0.17743842743438487
vn_small_cap/cross_sectional/VnSmallCsInternallyFundedCapex.py,VnSmallCsInternallyFundedCapex.py,VN-SMALL-CAP,cross_sectional,SIMULATED,6,0,0,6,yes,True,0,0,0,1,1,1,2,safe_divide_panel,"portfolio_weights_panel,zscore_cs_panel",0.5032495936902963,-0.03308176839521808,0.019775899998797586,-0.001121604354959116,0.010462854035860225,0.27744326407820535,1.0492187704568237,-0.06491224179442745
vn_small_cap/cross_sectional/VnSmallCsInventoryDeterioration.py,VnSmallCsInventoryDeterioration.py,VN-SMALL-CAP,cross_sectional,SIMULATED,5,2,3,2,yes,True,0,0,1,1,1,5,2,"delta_panel,ema_panel,rolling_mean_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.077100040603998,0.6386591255228106,0.514609676230056,0.08254959465986467,0.3227865407782182,1.4135358210120792,1.39896772594897,-0.16301115186118376
vn_small_cap/cross_sectional/VnSmallCsLeanWorkingCapital.py,VnSmallCsLeanWorkingCapital.py,VN-SMALL-CAP,cross_sectional,SIMULATED,7,2,3,4,yes,True,0,0,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.3218673685527493,0.5889180493475025,0.6487372946430183,0.08221327982398274,0.38611905287863735,1.4448542144540883,1.422532592977194,-0.1602936887213563
vn_small_cap/cross_sectional/VnSmallCsLowAccruals.py,VnSmallCsLowAccruals.py,VN-SMALL-CAP,cross_sectional,SIMULATED,6,2,3,3,yes,True,0,0,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.6085544146401722,0.7565567408201539,0.43988087695214406,0.11486933511766795,0.30306212051533077,1.233515020919501,1.3313113253476625,-0.14843775889913857
vn_small_cap/cross_sectional/VnSmallCsLowAmihud.py,VnSmallCsLowAmihud.py,VN-SMALL-CAP,cross_sectional,SIMULATED,3,2,3,0,yes,True,0,0,1,1,1,4,2,"amihud_illiquidity_panel,ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.1375542159196597,0.612783614902212,0.5504383017397454,0.07745214151544566,0.3368941548324831,1.4377510339836725,1.4232051784273883,-0.1575277607158584
vn_small_cap/cross_sectional/VnSmallCsLowLeverage.py,VnSmallCsLowLeverage.py,VN-SMALL-CAP,cross_sectional,SIMULATED,5,2,3,2,yes,True,0,0,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.6388898656947635,0.5177888490156322,0.4151509412061851,0.07096914001862609,0.26267178266409075,1.156786781129096,1.3172366574883259,-0.20419263339737614
vn_small_cap/cross_sectional/VnSmallCsLowVolatility.py,VnSmallCsLowVolatility.py,VN-SMALL-CAP,cross_sectional,SIMULATED,3,2,3,0,yes,True,0,0,1,1,1,5,2,"ema_panel,log_returns_panel,rolling_std_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.202000671996833,0.5989086172286473,0.49186088272743267,0.07158559092334915,0.2992019860663704,1.4448139881508864,1.4152239247313587,-0.14948873899432769
vn_small_cap/cross_sectional/VnSmallCsMarginExpansion.py,VnSmallCsMarginExpansion.py,VN-SMALL-CAP,cross_sectional,SIMULATED,12,2,12,0,yes,True,0,1,1,1,1,4,2,"delta_panel,ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",2.0203279164107273,0.5140756967933807,0.5145120847690772,0.056596785381370474,0.3157655361693601,1.4532215352713718,1.408439928714743,-0.14677800762315696
vn_small_cap/cross_sectional/VnSmallCsMarketMomentum.py,VnSmallCsMarketMomentum.py,VN-SMALL-CAP,cross_sectional,SIMULATED,3,2,3,0,yes,True,0,0,1,1,1,5,2,"ema_panel,returns_panel,rolling_mean_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.9794052896269314,0.46587726277326197,0.5145380138596036,0.06329130027254881,0.3123018279232812,1.3099833427313186,1.3699439417616974,-0.15450856433480942
vn_small_cap/cross_sectional/VnSmallCsMinorityDrag.py,VnSmallCsMinorityDrag.py,VN-SMALL-CAP,cross_sectional,SIMULATED,11,2,11,0,yes,True,0,1,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.9926312489170759,0.48181931217191704,0.5123916880455768,0.05280846946058482,0.3121166295815443,1.4228661451545668,1.394947514862713,-0.15223387443411718
vn_small_cap/cross_sectional/VnSmallCsMomentumOnlyProbe.py,VnSmallCsMomentumOnlyProbe.py,VN-SMALL-CAP,cross_sectional,SIMULATED,0,2,0,0,yes,True,0,0,0,1,1,2,1,"ema_panel,safe_divide_panel",portfolio_weights_panel,1.3273362829798785,-1.1571351071341447,0.19554542248651918,-0.09482717667874185,0.06331324147490647,0.44013602001887503,1.103814600236904,-0.2818785718618273
vn_small_cap/cross_sectional/VnSmallCsNetCash.py,VnSmallCsNetCash.py,VN-SMALL-CAP,cross_sectional,SIMULATED,7,2,3,4,yes,True,0,0,1,1,1,3,2,"ema_panel,rolling_value_panel,safe_divide_panel","portfolio_weights_panel,rank_cs_panel",1.9014881322187238,0.7451962582993941,0.47620892999951403,0.1004530573897473,0.30764838526105187,1.3547201645298197,1.3823186946480595,-0.1731453397922199
vn_small_cap/cross_sectional/VnSmallCsNetLiquidBuffer.py,VnSmallCsNetLiquidBuffer.py,VN-SMALL-CAP,cross_sectional,SIMULATED,5,0,5,0,yes,True,0,0,0,1,1,1,2,safe_divide_panel,"portfolio_weights_panel,zscore_cs_panel",-0.11690949634059179,0.863578809485151,-0.004856517190351739,0.029850994591694935,0.007291894447304825,0.19012413961441643,1.0348324100558626,-0.13822016809674764
vn_small_cap/cross_sectional/VnSmallCsNetPayoutMomentum.py,VnSmallCsNetPayoutMomentum.py,VN-SMALL-CAP,cross_sectional,SIMULATED,4,1,0,4,yes,True,0,0,0,1,1,2,1,"ema_panel,safe_divide_panel",portfolio_weights_panel,2.202000671996833,0.5989086172286473,0.49186088272743267,0.07158559092334915,0.2992019860663704,1.4448139881508864,1.4152239247313587,-0.14948873899432769
vn_small_cap/cross_sectional/VnSmallCsNetPayoutPersistence.py,VnSmallCsNetPayoutPersistence.py,VN-SMALL-CAP,cross_sectional,SIMULATED,4,1,0,4,yes,True,0,0,0,1,1,2,2,"ema_panel,safe_divide_panel","portfolio_weights_panel,zscore_cs_panel",1.312956007598213,1.7541918491569963,0.06860130911481743,0.06831152543081442,0.06822172708719432,1.4190551932619397,1.2630223158013363,-0.08735702322985972
vn_small_cap/cross_sectional/VnSmallCsNetPayoutPersistence25x.py,VnSmallCsNetPayoutPersistence25x.py,VN-SMALL-CAP,cross_sectional,METRICS_TIMEOUT,4,1,0,4,yes,True,0,0,0,1,1,2,2,"ema_panel,safe_divide_panel","portfolio_weights_panel,zscore_cs_panel",,,,,,,,
